"k","game_key","game_source","game_date","game_number","site_key","season_phase","team_alignment","team_key","opponent_key","r_g","r_w","r_l","r_t","b_g","b_pa","b_ab","b_r","b_h","b_tb","b_2b","b_3b","b_hr","b_hr4","b_rbi","b_gw","b_bb","b_ibb","b_so","b_gdp","b_hp","b_sh","b_sf","b_sb","b_cs","b_xi","b_lob","p_g","p_gs","p_cg","p_sho","p_csho","p_gf","p_w","p_l","p_sv","p_out","p_tbf","p_ab","p_r","season","season_game_number"
"NYA_1998","NYA199807250","evt",1998-07-25,0,"NYC16","R",1,"NYA","CHA",1,0,1,0,1,38,34,2,10,12,2,0,0,0,2,NA,3,0,7,1,0,0,1,0,1,0,9,1,1,0,0,0,1,0,1,0,27,37,35,6,1998,98
"NYA_1998","NYA199807260","evt",1998-07-26,0,"NYC16","R",1,"NYA","CHA",1,1,0,0,1,35,31,6,7,14,1,0,2,0,6,NA,4,0,5,0,0,0,0,3,0,0,5,1,1,0,0,0,1,1,0,1,27,37,34,3,1998,99
"NYA_1998","ANA199807280","evt",1998-07-28,0,"ANA01","R",0,"NYA","ANA",1,1,0,0,1,43,39,9,14,23,0,0,3,0,9,NA,2,0,6,1,0,1,1,0,1,0,7,1,1,0,0,0,1,1,0,0,27,37,34,3,1998,100
"NYA_1998","ANA199807290","evt",1998-07-29,0,"ANA01","R",0,"NYA","ANA",1,0,1,0,1,35,34,5,7,17,1,0,3,0,5,NA,1,0,8,0,0,0,0,1,0,0,3,1,1,0,0,0,1,0,1,0,24,41,41,10,1998,101
"NYA_1998","ANA199807300","evt",1998-07-30,0,"ANA01","R",0,"NYA","ANA",1,1,0,0,1,45,34,3,5,5,0,0,0,0,3,NA,9,0,10,0,0,1,1,2,1,0,12,1,1,0,1,1,1,1,0,1,30,44,39,0,1998,102
"NYA_1998","SEA199807310","evt",1998-07-31,0,"SEA02","R",0,"NYA","SEA",1,1,0,0,1,40,37,5,12,24,3,0,3,0,5,NA,3,0,8,1,0,0,0,1,1,0,8,1,1,0,0,0,1,1,0,1,27,34,32,3,1998,103
"NYA_1998","SEA199808010","evt",1998-08-01,0,"SEA02","R",0,"NYA","SEA",1,1,0,0,1,38,36,5,11,19,2,0,2,0,5,NA,2,0,9,0,0,0,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,34,33,2,1998,104
"NYA_1998","SEA199808020","evt",1998-08-02,0,"SEA02","R",0,"NYA","SEA",1,0,1,0,1,36,33,3,9,17,2,0,2,0,3,NA,3,0,8,2,0,0,0,0,1,0,6,1,1,0,0,0,1,0,1,0,24,37,33,6,1998,105
"NYA_1998","OAK199808030","evt",1998-08-03,0,"OAK01","R",0,"NYA","OAK",1,1,0,0,1,46,42,14,17,33,4,0,4,0,12,NA,4,0,7,2,0,0,0,1,0,0,5,1,1,1,0,0,0,1,0,0,27,32,30,1,1998,106
"NYA_1998","OAK199808041","evt",1998-08-04,1,"OAK01","R",0,"NYA","OAK",1,1,0,0,1,43,33,10,10,16,0,0,2,0,9,NA,9,0,4,2,0,1,0,1,1,0,6,1,1,0,0,0,1,1,0,1,27,38,35,4,1998,107
"NYA_1998","OAK199808042","evt",1998-08-04,2,"OAK01","R",0,"NYA","OAK",1,1,0,0,1,44,43,10,16,27,2,0,3,1,10,NA,1,0,3,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,0,27,38,34,5,1998,108
"NYA_1998","OAK199808050","evt",1998-08-05,0,"OAK01","R",0,"NYA","OAK",1,0,1,0,1,33,31,1,4,8,1,0,1,0,1,NA,2,0,6,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,1,0,24,29,24,3,1998,109
"NYA_1998","NYA199808071","evt",1998-08-07,1,"NYC16","R",1,"NYA","KCA",1,1,0,0,1,43,33,8,12,18,3,0,1,0,8,NA,9,2,6,1,0,0,1,1,1,0,11,1,1,0,0,0,1,1,0,0,27,36,35,2,1998,110
"NYA_1998","NYA199808072","evt",1998-08-07,2,"NYC16","R",1,"NYA","KCA",1,1,0,0,1,44,38,14,18,35,3,1,4,0,13,NA,4,0,3,2,0,0,2,0,0,0,6,1,1,1,0,0,0,1,0,0,27,33,32,2,1998,111
"NYA_1998","NYA199808080","evt",1998-08-08,0,"NYC16","R",1,"NYA","KCA",1,1,0,0,1,44,39,14,15,24,3,0,2,0,14,NA,5,0,8,0,0,0,0,1,1,0,6,1,1,0,0,0,1,1,0,0,27,31,30,1,1998,112
"NYA_1998","NYA199808090","evt",1998-08-09,0,"NYC16","R",1,"NYA","KCA",1,1,0,0,1,33,28,5,8,12,1,0,1,0,5,NA,4,1,7,1,0,0,1,1,1,0,4,1,1,0,0,0,1,1,0,1,27,36,31,4,1998,113
"NYA_1998","NYA199808100","evt",1998-08-10,0,"NYC16","R",1,"NYA","MIN",1,1,0,0,1,36,31,7,10,17,1,0,2,0,6,NA,4,0,4,0,0,0,1,0,1,0,5,1,1,0,0,0,1,1,0,0,27,36,32,3,1998,114
"NYA_1998","NYA199808110","evt",1998-08-11,0,"NYC16","R",1,"NYA","MIN",1,1,0,0,1,37,36,7,13,19,3,0,1,0,7,NA,1,0,3,0,0,0,0,0,0,0,6,1,1,1,1,0,0,1,0,0,27,30,30,0,1998,115
"NYA_1998","NYA199808120","evt",1998-08-12,0,"NYC16","R",1,"NYA","MIN",1,1,0,0,1,45,42,11,18,26,2,0,2,0,10,NA,3,0,6,0,0,0,0,0,0,0,10,1,1,0,0,0,1,1,0,0,27,37,33,2,1998,116
"NYA_1998","NYA199808130","evt",1998-08-13,0,"NYC16","R",1,"NYA","TEX",1,1,0,0,1,29,25,2,3,3,0,0,0,0,2,NA,3,0,8,0,0,0,1,0,1,0,3,1,1,0,1,1,1,1,0,1,27,33,28,0,1998,117
"NYA_1998","NYA199808140","evt",1998-08-14,0,"NYC16","R",1,"NYA","TEX",1,1,0,0,1,35,33,6,9,17,2,0,2,0,6,NA,2,1,7,0,0,0,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,37,35,4,1998,118
"NYA_1998","NYA199808150","evt",1998-08-15,0,"NYC16","R",1,"NYA","TEX",1,0,1,0,1,46,38,5,12,15,3,0,0,0,5,NA,7,0,7,1,0,0,1,0,0,0,14,1,1,0,0,0,1,0,1,0,27,49,43,16,1998,119
"NYA_1998","NYA199808160","evt",1998-08-16,0,"NYC16","R",1,"NYA","TEX",1,1,0,0,1,40,39,6,17,29,3,0,3,0,5,NA,1,0,8,2,0,0,0,0,0,0,9,1,1,0,0,0,1,1,0,0,27,41,39,5,1998,120
"NYA_1998","KCA199808170","evt",1998-08-17,0,"KAN06","R",0,"NYA","KCA",1,1,0,0,1,41,37,7,10,19,0,0,3,0,7,NA,4,0,5,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,0,27,37,33,1,1998,121
"NYA_1998","KCA199808180","evt",1998-08-18,0,"KAN06","R",0,"NYA","KCA",1,1,0,0,1,54,47,3,11,17,3,0,1,0,3,NA,7,1,12,3,0,0,0,0,0,0,12,1,1,0,0,0,1,1,0,0,39,49,45,2,1998,122
"NYA_1998","MIN199808190","evt",1998-08-19,0,"MIN03","R",0,"NYA","MIN",1,0,1,0,1,40,33,3,7,9,2,0,0,0,2,NA,5,0,7,1,0,0,2,3,0,0,10,1,1,1,0,0,0,0,1,0,24,35,31,5,1998,123
"NYA_1998","MIN199808200","evt",1998-08-20,0,"MIN03","R",0,"NYA","MIN",1,0,1,0,1,40,35,4,11,12,1,0,0,0,4,NA,4,0,3,1,0,0,1,0,1,0,9,1,1,0,0,0,1,0,1,0,24,42,37,9,1998,124
"NYA_1998","TEX199808210","evt",1998-08-21,0,"ARL02","R",0,"NYA","TEX",1,1,0,0,1,40,36,5,10,23,1,0,4,0,5,NA,3,1,6,1,1,0,0,0,0,0,8,1,1,1,1,0,0,1,0,0,27,32,31,0,1998,125
"NYA_1998","TEX199808220","evt",1998-08-22,0,"ARL02","R",0,"NYA","TEX",1,1,0,0,1,50,45,12,17,24,2,1,1,0,11,NA,4,0,4,2,0,0,1,1,0,0,11,1,1,0,0,0,1,1,0,1,27,44,39,9,1998,126
"NYA_1998","TEX199808230","evt",1998-08-23,0,"ARL02","R",0,"NYA","TEX",1,0,1,0,1,40,38,10,13,28,3,0,4,0,9,NA,2,0,11,2,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,24,45,35,12,1998,127
"NYA_1998","NYA199808240","evt",1998-08-24,0,"NYC16","R",1,"NYA","ANA",1,0,1,0,1,36,32,3,7,9,2,0,0,0,2,NA,3,0,3,1,1,0,0,0,1,0,6,1,1,0,0,0,1,0,1,0,27,42,38,7,1998,128
"NYA_1998","NYA199808250","evt",1998-08-25,0,"NYC16","R",1,"NYA","ANA",1,0,1,0,1,47,43,6,17,24,4,0,1,0,6,NA,4,0,11,1,0,0,0,2,1,0,14,1,1,0,0,0,1,0,1,0,27,44,37,7,1998,129
"NYA_1998","NYA199808261","evt",1998-08-26,1,"NYC16","R",1,"NYA","ANA",1,0,1,0,1,38,32,4,5,9,1,0,1,0,4,NA,6,0,11,0,0,0,0,2,0,0,7,1,1,0,0,0,1,0,1,0,27,38,35,6,1998,130
"NYA_1998","NYA199808262","evt",1998-08-26,2,"NYC16","R",1,"NYA","ANA",1,1,0,0,1,38,32,7,8,14,3,0,1,0,5,NA,5,0,7,0,0,1,0,1,0,0,5,1,1,0,0,0,1,1,0,0,27,40,40,6,1998,131
"NYA_1998","NYA199808270","evt",1998-08-27,0,"NYC16","R",1,"NYA","ANA",1,1,0,0,1,49,37,6,11,17,3,0,1,0,6,NA,9,1,7,2,0,1,2,1,1,0,12,1,1,0,0,0,1,1,0,0,33,48,41,5,1998,132
"NYA_1998","NYA199808280","evt",1998-08-28,0,"NYC16","R",1,"NYA","SEA",1,1,0,0,1,39,35,10,12,20,5,0,1,0,9,NA,4,0,5,1,0,0,0,0,0,0,5,1,1,0,0,0,1,1,0,0,27,35,31,3,1998,133
"NYA_1998","NYA199808290","evt",1998-08-29,0,"NYC16","R",1,"NYA","SEA",1,1,0,0,1,47,43,11,19,28,3,0,2,0,11,NA,3,1,10,0,0,0,1,0,0,0,12,1,1,0,0,0,1,1,0,0,27,41,39,6,1998,134
"NYA_1998","NYA199808300","evt",1998-08-30,0,"NYC16","R",1,"NYA","SEA",1,0,1,0,1,36,33,3,7,16,1,1,2,0,3,NA,2,0,5,2,1,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,49,38,13,1998,135
"NYA_1998","NYA199809010","evt",1998-09-01,0,"NYC16","R",1,"NYA","OAK",1,1,0,0,1,36,36,7,12,19,1,0,2,0,7,NA,0,0,4,1,0,0,0,2,0,0,5,1,1,1,1,0,0,1,0,0,27,29,29,0,1998,136
"NYA_1998","NYA199809020","evt",1998-09-02,0,"NYC16","R",1,"NYA","OAK",1,0,1,0,1,32,32,0,6,8,2,0,0,0,0,NA,0,0,5,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,35,32,2,1998,137
"NYA_1998","CHA199809040","evt",1998-09-04,0,"CHI12","R",0,"NYA","CHA",1,1,0,0,1,42,41,11,15,29,2,0,4,0,10,NA,1,0,9,1,0,0,0,2,0,0,4,1,1,0,0,0,1,1,0,0,27,43,34,6,1998,138
"NYA_1998","CHA199809050","evt",1998-09-05,0,"CHI12","R",0,"NYA","CHA",1,0,1,0,1,36,33,5,10,14,1,0,1,0,5,NA,3,0,4,4,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,35,34,9,1998,139
"NYA_1998","CHA199809060","evt",1998-09-06,0,"CHI12","R",0,"NYA","CHA",1,0,1,0,1,36,34,5,8,14,3,0,1,0,4,NA,1,0,9,0,1,0,0,0,1,0,4,1,1,0,0,0,1,0,1,0,24,37,31,6,1998,140
"NYA_1998","BOS199809070","evt",1998-09-07,0,"BOS07","R",0,"NYA","BOS",1,0,1,0,1,35,30,3,6,9,3,0,0,0,3,NA,5,0,4,3,0,0,0,1,0,0,5,1,1,1,0,0,0,0,1,0,24,30,29,4,1998,141
"NYA_1998","BOS199809080","evt",1998-09-08,0,"BOS07","R",0,"NYA","BOS",1,1,0,0,1,36,30,3,5,6,1,0,0,0,3,NA,6,1,9,1,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,34,31,2,1998,142
"NYA_1998","BOS199809090","evt",1998-09-09,0,"BOS07","R",0,"NYA","BOS",1,1,0,0,1,36,34,7,7,21,2,0,4,0,7,NA,1,0,8,0,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,1,27,38,33,5,1998,143
"NYA_1998","NYA199809100","evt",1998-09-10,0,"NYC16","R",1,"NYA","TOR",1,1,0,0,1,39,35,8,13,23,4,0,2,0,8,NA,3,0,6,1,0,0,1,0,0,0,7,1,1,0,0,0,1,1,0,1,27,38,32,5,1998,144
"NYA_1998","NYA199809110","evt",1998-09-11,0,"NYC16","R",1,"NYA","TOR",1,0,1,0,1,37,34,4,9,12,3,0,0,0,4,NA,1,0,11,1,1,0,1,0,0,0,6,1,1,0,0,0,1,0,1,0,27,37,33,5,1998,145
"NYA_1998","NYA199809120","evt",1998-09-12,0,"NYC16","R",1,"NYA","TOR",1,0,1,0,1,31,30,3,4,5,1,0,0,0,2,NA,0,0,4,1,0,0,1,2,0,0,1,1,1,0,0,0,1,0,1,0,27,37,34,5,1998,146
"NYA_1998","NYA199809130","evt",1998-09-13,0,"NYC16","R",1,"NYA","TOR",1,0,1,0,1,39,33,3,8,12,0,2,0,0,3,NA,5,0,9,0,0,0,1,2,0,0,9,1,1,0,0,0,1,0,1,0,27,43,39,5,1998,147
"NYA_1998","NYA199809140","evt",1998-09-14,0,"NYC16","R",1,"NYA","BOS",1,1,0,0,1,33,31,3,7,8,1,0,0,0,2,NA,1,0,10,0,0,0,1,1,0,0,6,1,1,1,1,0,0,1,0,0,27,31,28,0,1998,148
"NYA_1998","NYA199809150","evt",1998-09-15,0,"NYC16","R",1,"NYA","BOS",1,0,1,0,1,37,36,4,8,16,2,0,2,0,4,NA,1,0,5,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,37,34,9,1998,149
"NYA_1998","TBA199809160","evt",1998-09-16,0,"STP01","R",0,"NYA","TBA",1,0,1,0,1,38,33,0,7,7,0,0,0,0,0,NA,5,0,7,1,0,0,0,1,0,0,11,1,1,0,0,0,1,0,1,0,24,35,32,7,1998,150
"NYA_1998","TBA199809170","evt",1998-09-17,0,"STP01","R",0,"NYA","TBA",1,1,0,0,1,42,37,4,16,24,2,0,2,0,4,NA,5,0,5,5,0,0,0,0,0,0,11,1,1,0,1,1,1,1,0,0,27,32,30,0,1998,151
"NYA_1998","BAL199809180","evt",1998-09-18,0,"BAL12","R",0,"NYA","BAL",1,1,0,0,1,50,40,15,15,22,1,0,2,1,13,NA,10,0,7,1,0,0,0,3,1,0,8,1,1,0,0,0,1,1,0,0,27,41,38,5,1998,152
"NYA_1998","BAL199809190","evt",1998-09-19,0,"BAL12","R",0,"NYA","BAL",1,0,1,0,1,37,35,3,10,17,1,0,2,0,3,NA,2,0,6,2,0,0,0,1,0,0,7,1,1,0,0,0,1,0,1,0,24,37,33,5,1998,153
"NYA_1998","BAL199809200","evt",1998-09-20,0,"BAL12","R",0,"NYA","BAL",1,1,0,0,1,44,42,5,16,21,3,1,0,0,5,NA,2,0,5,1,0,0,0,0,0,0,12,1,1,0,0,0,1,1,0,1,27,40,33,4,1998,154
"NYA_1998","NYA199809210","evt",1998-09-21,0,"NYC16","R",1,"NYA","CLE",1,0,1,0,1,34,31,1,5,6,1,0,0,0,1,NA,2,0,5,1,1,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,41,36,4,1998,155
"NYA_1998","NYA199809221","evt",1998-09-22,1,"NYC16","R",1,"NYA","CLE",1,1,0,0,1,41,36,10,15,28,1,0,4,0,10,NA,4,0,2,3,0,1,0,0,0,0,7,1,1,0,0,0,1,1,0,0,27,39,36,4,1998,156
"NYA_1998","NYA199809222","evt",1998-09-22,2,"NYC16","R",1,"NYA","CLE",1,1,0,0,1,34,28,5,7,9,0,1,0,0,5,NA,2,1,4,0,3,0,1,0,0,0,5,1,1,0,0,0,1,1,0,0,27,32,30,1,1998,157
"NYA_1998","NYA199809230","evt",1998-09-23,0,"NYC16","R",1,"NYA","CLE",1,1,0,0,1,36,33,8,10,19,1,1,2,0,8,NA,3,0,5,1,0,0,0,1,1,0,4,1,1,0,0,0,1,1,0,0,27,38,31,4,1998,158
"NYA_1998","NYA199809240","evt",1998-09-24,0,"NYC16","R",1,"NYA","TBA",1,1,0,0,1,36,29,5,5,9,1,0,1,1,5,NA,6,0,9,1,1,0,0,0,1,0,7,1,1,0,0,0,1,1,0,1,27,37,33,2,1998,159
"NYA_1998","NYA199809250","evt",1998-09-25,0,"NYC16","R",1,"NYA","TBA",1,1,0,0,1,36,32,6,9,12,3,0,0,0,6,NA,4,0,4,1,0,0,0,1,0,0,6,1,1,0,0,0,1,1,0,0,27,34,32,1,1998,160
"NYA_1998","NYA199809260","evt",1998-09-26,0,"NYC16","R",1,"NYA","TBA",1,1,0,0,1,36,34,3,12,23,5,0,2,0,3,NA,2,0,6,1,0,0,0,0,0,0,9,1,1,0,0,0,1,1,0,0,27,37,34,1,1998,161
"NYA_1998","NYA199809270","evt",1998-09-27,0,"NYC16","R",1,"NYA","TBA",1,1,0,0,1,36,31,8,10,14,1,0,1,1,8,NA,4,0,5,0,0,0,1,1,1,0,4,1,1,0,0,0,1,1,0,0,27,38,37,3,1998,162
